id,question,model_answer,confidence,correct_answer,is_correct
52744,"Identify the correct case holding using the following information: alleges that an unauthorized surgical procedure was performed, the burden is on plaintiff to prove that the operation that was performed was not authorized by him). In Appellants’ view, by proving that the “contact” or “touching” was not consented to, the patient establishes that it was “offensive,” which is sufficient to make the unauthorized surgery a de facto battery. Thus, they conclude, there is no need to instruct the jury on the elements of an “actual” battery. Appellants further argue that the trial court’s jury charge requiring proof of the surgeon’s intent to harm is inconsistent with well-settled case law establishing that a patient may pursue a claim for lack of consent even where no physical injury resulted from the unauthorized surgery. See Montgomery, 798 A.2d at 749 (<HOLDING>). Additionally, Appellants point out that the",1,5,1,1
52748,"Identify the correct case holding using the following information: does not dispute that the medical reports and corresponding TWCC-69 Forms are privileged under the Medical Practice Act and the right to privacy, we hold that the documents are not discoverable and thus, we need not decide whether the litigation exception applies. Here, Locke seeks medical reports relating to thousands of non-party claimants without their consent. He argues that the physician-patient privilege and right to privacy do not preclude him from obtaining redacted TWCC-69 Forms like the ones he offered below. However, “merely because a person ... has filed a claim with an insurance company does not necessarily mean the person ... has consented to making his medical records public.” See In re Dolezal, 970 S.W.2d 650, 652-53 (Tex.App. — Corpus Christi, 1998, orig. proceeding) (<HOLDING>). Likewise, to the extent that other documents,",4,5,4,1
52754,"Identify the correct case holding using the following information: 697, 698, 759 P.2d 335, 336 (1988) (per curiam) (“There is no authority, statutory or otherwise, that allows avoidance of the will contest limitation by designating an action as one on a claim or for a declaratory judgment based on purported invalidity of a will.”); Lipsey v. Lipsey, 660 S.W.2d 149, 150 (Tex.App.1983) (“[W]e hold the validity of the entire will cannot be ques tioned through a declaratory judgment proceeding.”); Howard Hughes Med. Inst. v. Lummis, 596 S.W.2d 171, 173 (Tex.Civ.App.1980) (“To allow the declaratory judgment mechanism to determine the validity of HHMI’s claim that a valid will exists would impermissibly subvert the statutory scheme and time limitations established by the probate code.”); Henry v. Cottingham, 253 S.C. 286, 293, 170 S.E.2d 387, 391 (1969) (<HOLDING>); Farthing v. Farthing, 235 N.C. 634, 635, 70",3,5,3,1
52756,"Identify the correct case holding using the following information: in the case which supports it.” Benik v. Hatcher, 358 Md. 507, 519, 750 A.2d 10 (2000); Zeller v. Greater Baltimore Medical Center, 67 Md.App. 75, 80, 506 A.2d 646 (1986); Sergeant Co. v. Pickett, 285 Md. 186, 194, 401 A.2d 651 (1979); Levine v. Rendler, 272 Md. 1, 13, 320 A.2d 258 (1974). 6 . Our holding is consistent with other cases that have considered this issue. See Vieregger v. Robertson, 9 Neb.App. 193, 609 N.W.2d 409, 414 (2000)(where instruction to jury imposed burden of proof that doctor had to be the cause and not a cause of the injury to be considered a proximate cause, court ruled that “an instruction that the burden of proof is to show that a doctor's negligence was a cause is what is required.’'[(emphasis added); Doe v. Zedek, 255 Neb. 963, 587 N.W.2d 885, 891 (1999)(<HOLDING>)(emphasis added); Bartholomee v. Casey, 103",4,5,4,1
52776,"Identify the correct case holding using the following information: we defer to the trial court’s judgment. Accordingly, we affirm. GRAVES, JOHNSTONE, ROACH, SCOTT, and WINTERSHEIMER, JJ„ concur. COOPER, J., gnizes an exception to the general requirement of expert testimony to prove causation where the negligence is so apparent that a layperson would have no difficulty recognizing it. See Perkins v. Hausladen, 828 S.W.2d 652, 655 (Ky.1992) (discussing two following exceptions to general rule requiring expert testimony in medical malpractice cases: (1) where ""any layman is competent to pass judgment and conclude from common experience that such things do not happen if there has been proper skill and care"", and (2) when ""medical experts may provide a sufficient foundation for res ipsa loquitur on more complex matters.”); Jarboe, 397 S.W.2d at 778 (<HOLDING>); Harmon v. Rust, 420 S.W.2d 563, 564",4,5,4,1
52801,"Identify the correct case holding using the following information: Date(s) during particular period(s) of time, including rules that in the Committee’s judgment are appropriate to deter, restrict or eliminate transfers to, from or among Funds by Participants that because of frequency, timing or amount may be to the direct or indirect detriment of other Participants or the Plan, and such rules may include the imposition of redemption or similar fees on transfers from particular Fund. Such restrictions may include, without limitation, restrictions regarding transfers to or from a Fund whose investments are not highly liquid. (Id. at 66-67.) Broad plan language must yield to specific contractual provisions. See Aramony v. United Way of Am., 254 F.3d 403, 413 (2d Cir.2001); see also Kirschbaum v. Reliant Energy, Inc., 526 F.3d 243, 250 (5th Cir.2008) (<HOLDING>). The Plan gave the Benefits Committee",0,4,0,1
52803,"Identify the correct case holding using the following information: the injury occurred in the course and scope of employment. These same tests have been applied in both the worker’s compensation and the negligence arena. See Stockley v. School Dist. No. 1 of Portage Twp., 231 Mich. 523, 204 N.W. 715 (1925) (worker’s compensation); Bajdek v. Toren, 382 Mich. 151, 169 N.W.2d 306 (1969) (negligence). 4 . Although never mentioned in its motion or reply, Siemens argued at the hearing on October 21, 2009, that Siemens could not be held liable for Mr. Wellinger's ""criminal acts,” citing as authority Zsigo v. Hurley Med. Ctr., 475 Mich. 215, 716 N.W.2d 220 (2006) (refusing to adopt Restatement Agency, 2d, § 219(2)(d) ""aided-by-agency” exception to the general rule of non-liability for criminal acts); MacDonald v. PKT, Inc., 464 Mich. 322, 628 N.W.2d 33 (2001) (<HOLDING>); and Graves v. Warner Bros., 253 Mich.App.",2,5,2,1
52832,"Identify the correct case holding using the following information: “due process” claim derives solely from his allegation that he was subjected to “a strip search without due process, and without any constitutionally sufficient procedures to protect against deprivations of the protected rights, liberties and interests of the plaintiff.” (Emphasis added.) We have disposed of Jackson’s claims concerning the strip search above, and find no independent merit in his enumerated “due process” claim. (3) Eighth Amendment Dental Care Claim In this claim, Jackson asserts that needed medical care for his tooth was unreasonably delayed or denied altogether in violation of the Eighth Amendment. While the district court recognized that dental problems could constitute a serious medical condition, citing Farrow v. West, 320 F.3d 1235, 1243-44 (11th Cir.2003) (<HOLDING>) and Harrison v. Barkley, 219 F.3d 132, 140 (2d",2,4,2,1
52840,"Identify the correct case holding using the following information: argue that “it is well established that this Court will, in the interests of judicial economy, entertain the entirety of an appeal involving an issue which affects a substantial right, though the remaining issues on appeal do' not, in and of themselves, affect such a right.” Defendants cite Block v. Cnty. of Person, 141 N.C. App. 273, 277, 540 S.E.2d 415, 419 (2000) (addressing the defendants’ argument that the complaint was insufficient to sue the defendants in their individual capacity); Houpe v. City of Statesville, 128 N.C. App. 334, 340, 497 S.E.2d 82, 87 (1998) (addressing “in our discretion” the defendant’s non-immunity related arguments “where it would be in the interests of judicial economy to do so”); Smith v. Phillips, 117 N.C. App. 378, 384, 451 S.E.2d 309, 314 (1994) (<HOLDING>). However, this Court has noted that in cases",4,5,4,1
52869,"Identify the correct case holding using the following information: medical reasons.” 29 U.S.C. § 2601(b)(4)(West 1997 Supp.). The combination of the express language of section 2601(b)(4) and the apparent congressional concern with equal protection in the workplace convince this court that the Fourteenth Amendment is, indeed, the constitutional provision underlying the FMLA. Because the Fourteenth Amendment forms the basis for the FMLA, Congress had the authority in constructing the FMLA to abrogate sovereign immunity. Because this court finds that Congress had the requisite authority to abrogate sovereign immunity in the FMLA, plaintiffs objections to this finding on the part of the magistrate judge are denied as they are without merit. In order for a statute to abrogate sovereign immunity, however, Congress must make S. at 474, 107 S.Ct. at 2946 (<HOLDING>); Fitzpatrick v. Bitzer, 427 U.S. at 456, 96",2,4,3,0
